record_date,day_of_week,is_weekend,shop_id,store_name,category,daily_revenue_inr,transaction_count,store_footfall,sales_per_sqft,conversion_rate
03/16/25,Sunday,TRUE,1050,MAC,Beauty,566954,133,453,708.69,0.293598234
03/17/25,Monday,FALSE,1050,MAC,Beauty,284233,129,379,355.29,0.340369393
03/18/25,Tuesday,FALSE,1050,MAC,Beauty,160262,84,213,200.33,0.394366197
03/19/25,Wednesday,FALSE,1050,MAC,Beauty,174157,135,428,217.7,0.315420561
03/20/25,Thursday,FALSE,1050,MAC,Beauty,337844,121,337,422.31,0.359050445
03/21/25,Friday,FALSE,1050,MAC,Beauty,336756,131,319,420.94,0.410658307
03/22/25,Saturday,TRUE,1050,MAC,Beauty,660376,218,584,825.47,0.373287671
03/23/25,Sunday,TRUE,1050,MAC,Beauty,505716,275,943,632.14,0.291622481
03/24/25,Monday,FALSE,1050,MAC,Beauty,300537,115,321,375.67,0.358255452
03/25/25,Tuesday,FALSE,1050,MAC,Beauty,234290,67,204,292.86,0.328431373
03/26/25,Wednesday,FALSE,1050,MAC,Beauty,395377,124,379,494.22,0.327176781
03/27/25,Thursday,FALSE,1050,MAC,Beauty,260957,112,310,326.2,0.361290323
03/28/25,Friday,FALSE,1050,MAC,Beauty,162852,118,404,203.56,0.292079208
03/29/25,Saturday,TRUE,1050,MAC,Beauty,711681,126,318,889.6,0.396226415
03/30/25,Sunday,TRUE,1050,MAC,Beauty,553544,127,358,691.93,0.354748603
03/31/25,Monday,FALSE,1050,MAC,Beauty,204745,143,408,255.93,0.350490196
04/01/25,Tuesday,FALSE,1050,MAC,Beauty,279792,89,262,349.74,0.339694656
04/02/25,Wednesday,FALSE,1050,MAC,Beauty,205596,58,150,257,0.386666667
04/03/25,Thursday,FALSE,1050,MAC,Beauty,276183,134,415,345.23,0.322891566
04/04/25,Friday,FALSE,1050,MAC,Beauty,185195,150,478,231.49,0.313807531
04/05/25,Saturday,TRUE,1050,MAC,Beauty,443381,245,877,554.23,0.27936146
04/06/25,Sunday,TRUE,1050,MAC,Beauty,283663,170,603,354.58,0.281923715
04/07/25,Monday,FALSE,1050,MAC,Beauty,302052,119,368,377.56,0.323369565
04/08/25,Tuesday,FALSE,1050,MAC,Beauty,316981,113,351,396.23,0.321937322
04/09/25,Wednesday,FALSE,1050,MAC,Beauty,296082,130,400,370.1,0.325
04/10/25,Thursday,FALSE,1050,MAC,Beauty,227859,141,425,284.82,0.331764706
04/11/25,Friday,FALSE,1050,MAC,Beauty,155771,112,340,194.71,0.329411765
04/12/25,Saturday,TRUE,1050,MAC,Beauty,651105,234,802,813.88,0.291770574
04/13/25,Sunday,TRUE,1050,MAC,Beauty,403844,117,330,504.81,0.354545455
04/14/25,Monday,FALSE,1050,MAC,Beauty,294374,85,233,367.97,0.364806867
04/15/25,Tuesday,FALSE,1050,MAC,Beauty,312748,148,405,390.94,0.365432099
04/16/25,Wednesday,FALSE,1050,MAC,Beauty,221631,148,417,277.04,0.354916067
04/17/25,Thursday,FALSE,1050,MAC,Beauty,341660,113,336,427.07,0.336309524
04/18/25,Friday,FALSE,1050,MAC,Beauty,483659,310,749,604.57,0.41388518
04/19/25,Saturday,TRUE,1050,MAC,Beauty,665101,143,424,831.38,0.337264151
04/20/25,Sunday,TRUE,1050,MAC,Beauty,465544,196,702,581.93,0.279202279
04/21/25,Monday,FALSE,1050,MAC,Beauty,175182,76,236,218.98,0.322033898
04/22/25,Tuesday,FALSE,1050,MAC,Beauty,333442,106,269,416.8,0.394052045
04/23/25,Wednesday,FALSE,1050,MAC,Beauty,316228,88,290,395.29,0.303448276
04/24/25,Thursday,FALSE,1050,MAC,Beauty,362754,53,141,453.44,0.375886525
04/25/25,Friday,FALSE,1050,MAC,Beauty,336362,57,136,420.45,0.419117647
04/26/25,Saturday,TRUE,1050,MAC,Beauty,749875,223,726,937.34,0.307162534
04/27/25,Sunday,TRUE,1050,MAC,Beauty,371288,127,330,464.11,0.384848485
04/28/25,Monday,FALSE,1050,MAC,Beauty,390055,71,175,487.57,0.405714286
04/29/25,Tuesday,FALSE,1050,MAC,Beauty,371000,99,250,463.75,0.396
04/30/25,Wednesday,FALSE,1050,MAC,Beauty,360755,106,281,450.94,0.377224199
05/01/25,Thursday,FALSE,1050,MAC,Beauty,182784,144,486,228.48,0.296296296
05/02/25,Friday,FALSE,1050,MAC,Beauty,218907,93,240,273.63,0.3875
05/03/25,Saturday,TRUE,1050,MAC,Beauty,373844,101,278,467.31,0.363309353
05/04/25,Sunday,TRUE,1050,MAC,Beauty,251813,258,861,314.77,0.299651568
05/05/25,Monday,FALSE,1050,MAC,Beauty,182613,123,344,228.27,0.35755814
05/06/25,Tuesday,FALSE,1050,MAC,Beauty,228683,118,320,285.85,0.36875
05/07/25,Wednesday,FALSE,1050,MAC,Beauty,238879,69,165,298.6,0.418181818
05/08/25,Thursday,FALSE,1050,MAC,Beauty,240644,72,234,300.81,0.307692308
05/09/25,Friday,FALSE,1050,MAC,Beauty,336395,130,390,420.49,0.333333333
05/10/25,Saturday,TRUE,1050,MAC,Beauty,464700,228,753,580.88,0.302788845
05/11/25,Sunday,TRUE,1050,MAC,Beauty,364616,98,245,455.77,0.4
05/12/25,Monday,FALSE,1050,MAC,Beauty,284729,59,162,355.91,0.364197531
05/13/25,Tuesday,FALSE,1050,MAC,Beauty,268640,58,180,335.8,0.322222222
05/14/25,Wednesday,FALSE,1050,MAC,Beauty,372674,65,227,465.84,0.286343612
05/15/25,Thursday,FALSE,1050,MAC,Beauty,224675,89,267,280.84,0.333333333
05/16/25,Friday,FALSE,1050,MAC,Beauty,383821,73,205,479.78,0.356097561
05/17/25,Saturday,TRUE,1050,MAC,Beauty,853576,285,775,1066.97,0.367741935
05/18/25,Sunday,TRUE,1050,MAC,Beauty,334489,99,331,418.11,0.299093656
05/19/25,Monday,FALSE,1050,MAC,Beauty,167014,99,263,208.77,0.376425856
05/20/25,Tuesday,FALSE,1050,MAC,Beauty,215548,56,177,269.44,0.316384181
05/21/25,Wednesday,FALSE,1050,MAC,Beauty,195618,76,272,244.52,0.279411765
05/22/25,Thursday,FALSE,1050,MAC,Beauty,163357,128,381,204.2,0.335958005
05/23/25,Friday,FALSE,1050,MAC,Beauty,280166,113,287,350.21,0.393728223
05/24/25,Saturday,TRUE,1050,MAC,Beauty,234098,231,728,292.62,0.317307692
05/25/25,Sunday,TRUE,1050,MAC,Beauty,338986,100,348,423.73,0.287356322
05/26/25,Monday,FALSE,1050,MAC,Beauty,151338,90,241,189.17,0.373443983
05/27/25,Tuesday,FALSE,1050,MAC,Beauty,161727,53,131,202.16,0.404580153
05/28/25,Wednesday,FALSE,1050,MAC,Beauty,370866,137,372,463.58,0.36827957
05/29/25,Thursday,FALSE,1050,MAC,Beauty,178947,75,230,223.68,0.326086957
05/30/25,Friday,FALSE,1050,MAC,Beauty,250824,127,383,313.53,0.331592689
05/31/25,Saturday,TRUE,1050,MAC,Beauty,621936,167,440,777.42,0.379545455
06/01/25,Sunday,TRUE,1050,MAC,Beauty,365938,172,584,457.42,0.294520548
06/02/25,Monday,FALSE,1050,MAC,Beauty,195192,57,176,243.99,0.323863636
06/03/25,Tuesday,FALSE,1050,MAC,Beauty,276470,117,380,345.59,0.307894737
06/04/25,Wednesday,FALSE,1050,MAC,Beauty,395058,110,327,493.82,0.336391437
06/05/25,Thursday,FALSE,1050,MAC,Beauty,157395,119,395,196.74,0.301265823
06/06/25,Friday,FALSE,1050,MAC,Beauty,286000,99,246,357.5,0.402439024
06/07/25,Saturday,TRUE,1050,MAC,Beauty,380530,143,349,475.66,0.40974212
06/08/25,Sunday,TRUE,1050,MAC,Beauty,607988,105,327,759.99,0.321100917
06/09/25,Monday,FALSE,1050,MAC,Beauty,161808,87,230,202.26,0.37826087
06/10/25,Tuesday,FALSE,1050,MAC,Beauty,230942,67,228,288.68,0.293859649
06/11/25,Wednesday,FALSE,1050,MAC,Beauty,222249,128,424,277.81,0.301886792
06/12/25,Thursday,FALSE,1050,MAC,Beauty,304987,58,196,381.23,0.295918367
06/13/25,Friday,FALSE,1050,MAC,Beauty,274065,63,188,342.58,0.335106383
06/14/25,Saturday,TRUE,1050,MAC,Beauty,771523,206,692,964.4,0.297687861
06/15/25,Sunday,TRUE,1050,MAC,Beauty,550438,162,564,688.05,0.287234043
06/16/25,Monday,FALSE,1050,MAC,Beauty,260357,89,304,325.45,0.292763158
06/17/25,Tuesday,FALSE,1050,MAC,Beauty,326364,92,225,407.95,0.408888889
06/18/25,Wednesday,FALSE,1050,MAC,Beauty,201146,107,335,251.43,0.319402985
06/19/25,Thursday,FALSE,1050,MAC,Beauty,203277,120,323,254.1,0.371517028
06/20/25,Friday,FALSE,1050,MAC,Beauty,331932,69,235,414.92,0.293617021
06/21/25,Saturday,TRUE,1050,MAC,Beauty,580468,199,544,725.59,0.365808824
06/22/25,Sunday,TRUE,1050,MAC,Beauty,437340,195,506,546.67,0.385375494
06/23/25,Monday,FALSE,1050,MAC,Beauty,376925,147,426,471.16,0.345070423
06/24/25,Tuesday,FALSE,1050,MAC,Beauty,178380,135,358,222.97,0.377094972
06/25/25,Wednesday,FALSE,1050,MAC,Beauty,285589,109,365,356.99,0.298630137
06/26/25,Thursday,FALSE,1050,MAC,Beauty,330725,96,245,413.41,0.391836735
06/27/25,Friday,FALSE,1050,MAC,Beauty,298947,138,413,373.68,0.334140436
06/28/25,Saturday,TRUE,1050,MAC,Beauty,817699,146,516,1022.12,0.282945736
06/29/25,Sunday,TRUE,1050,MAC,Beauty,436867,128,378,546.08,0.338624339
06/30/25,Monday,FALSE,1050,MAC,Beauty,210407,93,232,263.01,0.400862069
07/01/25,Tuesday,FALSE,1050,MAC,Beauty,337338,97,285,421.67,0.340350877
07/02/25,Wednesday,FALSE,1050,MAC,Beauty,378024,59,151,472.53,0.390728477
07/03/25,Thursday,FALSE,1050,MAC,Beauty,256621,64,196,320.78,0.326530612
07/04/25,Friday,FALSE,1050,MAC,Beauty,214561,103,312,268.2,0.330128205
07/05/25,Saturday,TRUE,1050,MAC,Beauty,815386,240,765,1019.23,0.31372549
07/06/25,Sunday,TRUE,1050,MAC,Beauty,420601,153,399,525.75,0.383458647
07/07/25,Monday,FALSE,1050,MAC,Beauty,317059,111,330,396.32,0.336363636
07/08/25,Tuesday,FALSE,1050,MAC,Beauty,157626,141,360,197.03,0.391666667
07/09/25,Wednesday,FALSE,1050,MAC,Beauty,151777,50,124,189.72,0.403225806
07/10/25,Thursday,FALSE,1050,MAC,Beauty,345714,149,382,432.14,0.390052356
07/11/25,Friday,FALSE,1050,MAC,Beauty,249562,136,380,311.95,0.357894737
07/12/25,Saturday,TRUE,1050,MAC,Beauty,637215,88,264,796.52,0.333333333
07/13/25,Sunday,TRUE,1050,MAC,Beauty,634545,245,655,793.18,0.374045802
07/14/25,Monday,FALSE,1050,MAC,Beauty,296950,75,265,371.19,0.283018868
07/15/25,Tuesday,FALSE,1050,MAC,Beauty,356433,119,302,445.54,0.394039735
07/16/25,Wednesday,FALSE,1050,MAC,Beauty,237398,71,202,296.75,0.351485149
07/17/25,Thursday,FALSE,1050,MAC,Beauty,323974,125,406,404.97,0.307881773
07/18/25,Friday,FALSE,1050,MAC,Beauty,361684,96,332,452.11,0.289156627
07/19/25,Saturday,TRUE,1050,MAC,Beauty,530377,195,547,662.97,0.356489945
07/20/25,Sunday,TRUE,1050,MAC,Beauty,490502,150,483,613.13,0.310559006
07/21/25,Monday,FALSE,1050,MAC,Beauty,384539,110,310,480.67,0.35483871
07/22/25,Tuesday,FALSE,1050,MAC,Beauty,272800,91,218,341,0.417431193
07/23/25,Wednesday,FALSE,1050,MAC,Beauty,319236,91,323,399.05,0.281733746
07/24/25,Thursday,FALSE,1050,MAC,Beauty,154147,60,168,192.68,0.357142857
07/25/25,Friday,FALSE,1050,MAC,Beauty,347603,120,422,434.5,0.28436019
07/26/25,Saturday,TRUE,1050,MAC,Beauty,853546,185,501,1066.93,0.369261477
07/27/25,Sunday,TRUE,1050,MAC,Beauty,849244,255,893,1061.56,0.285554311
07/28/25,Monday,FALSE,1050,MAC,Beauty,286713,98,323,358.39,0.303405573
07/29/25,Tuesday,FALSE,1050,MAC,Beauty,209496,62,219,261.87,0.283105023
07/30/25,Wednesday,FALSE,1050,MAC,Beauty,200118,111,391,250.15,0.283887468
07/31/25,Thursday,FALSE,1050,MAC,Beauty,314971,84,299,393.71,0.280936455
08/01/25,Friday,FALSE,1050,MAC,Beauty,160193,78,276,200.24,0.282608696
08/02/25,Saturday,TRUE,1050,MAC,Beauty,271917,150,498,339.9,0.301204819
08/03/25,Sunday,TRUE,1050,MAC,Beauty,419409,103,278,524.26,0.370503597
08/04/25,Monday,FALSE,1050,MAC,Beauty,176900,116,352,221.12,0.329545455
08/05/25,Tuesday,FALSE,1050,MAC,Beauty,374088,96,231,467.61,0.415584416
08/06/25,Wednesday,FALSE,1050,MAC,Beauty,251229,138,483,314.04,0.285714286
08/07/25,Thursday,FALSE,1050,MAC,Beauty,371199,55,194,464,0.283505155
08/08/25,Friday,FALSE,1050,MAC,Beauty,293673,63,222,367.09,0.283783784
08/09/25,Saturday,TRUE,1050,MAC,Beauty,398918,96,337,498.65,0.284866469
08/10/25,Sunday,TRUE,1050,MAC,Beauty,348217,118,353,435.27,0.33427762
08/11/25,Monday,FALSE,1050,MAC,Beauty,201175,60,146,251.47,0.410958904
08/12/25,Tuesday,FALSE,1050,MAC,Beauty,265466,61,179,331.83,0.340782123
08/13/25,Wednesday,FALSE,1050,MAC,Beauty,246731,68,213,308.41,0.319248826
08/14/25,Thursday,FALSE,1050,MAC,Beauty,222196,60,152,277.75,0.394736842
08/15/25,Friday,FALSE,1050,MAC,Beauty,527862,167,524,659.83,0.31870229
08/16/25,Saturday,TRUE,1050,MAC,Beauty,293035,258,666,366.29,0.387387387
08/17/25,Sunday,TRUE,1050,MAC,Beauty,568538,209,528,710.67,0.395833333
08/18/25,Monday,FALSE,1050,MAC,Beauty,384237,126,312,480.3,0.403846154
08/19/25,Tuesday,FALSE,1050,MAC,Beauty,352243,149,374,440.3,0.398395722
08/20/25,Wednesday,FALSE,1050,MAC,Beauty,363146,81,262,453.93,0.309160305
08/21/25,Thursday,FALSE,1050,MAC,Beauty,236164,75,260,295.2,0.288461538
08/22/25,Friday,FALSE,1050,MAC,Beauty,182799,77,259,228.5,0.297297297
08/23/25,Saturday,TRUE,1050,MAC,Beauty,568952,124,432,711.19,0.287037037
08/24/25,Sunday,TRUE,1050,MAC,Beauty,503239,221,599,629.05,0.368948247
08/25/25,Monday,FALSE,1050,MAC,Beauty,301666,70,210,377.08,0.333333333
08/26/25,Tuesday,FALSE,1050,MAC,Beauty,206119,102,350,257.65,0.291428571
08/27/25,Wednesday,FALSE,1050,MAC,Beauty,365263,121,371,456.58,0.326145553
08/28/25,Thursday,FALSE,1050,MAC,Beauty,362221,94,284,452.78,0.330985915
08/29/25,Friday,FALSE,1050,MAC,Beauty,304160,108,295,380.2,0.366101695
08/30/25,Saturday,TRUE,1050,MAC,Beauty,602833,137,434,753.54,0.315668203
08/31/25,Sunday,TRUE,1050,MAC,Beauty,437417,116,372,546.77,0.311827957
09/01/25,Monday,FALSE,1050,MAC,Beauty,295993,114,400,369.99,0.285
09/02/25,Tuesday,FALSE,1050,MAC,Beauty,161819,64,206,202.27,0.310679612
09/03/25,Wednesday,FALSE,1050,MAC,Beauty,156921,82,234,196.15,0.35042735
09/04/25,Thursday,FALSE,1050,MAC,Beauty,326548,140,480,408.19,0.291666667
09/05/25,Friday,FALSE,1050,MAC,Beauty,188701,56,139,235.88,0.402877698
09/06/25,Saturday,TRUE,1050,MAC,Beauty,288349,105,259,360.44,0.405405405
09/07/25,Sunday,TRUE,1050,MAC,Beauty,609726,210,696,762.16,0.301724138
09/08/25,Monday,FALSE,1050,MAC,Beauty,378313,113,305,472.89,0.370491803
09/09/25,Tuesday,FALSE,1050,MAC,Beauty,236075,120,369,295.09,0.325203252
09/10/25,Wednesday,FALSE,1050,MAC,Beauty,221984,109,348,277.48,0.313218391
09/11/25,Thursday,FALSE,1050,MAC,Beauty,298282,130,347,372.85,0.374639769
09/12/25,Friday,FALSE,1050,MAC,Beauty,230959,123,425,288.7,0.289411765
09/13/25,Saturday,TRUE,1050,MAC,Beauty,454829,118,284,568.54,0.415492958
09/14/25,Sunday,TRUE,1050,MAC,Beauty,649542,137,406,811.93,0.337438424
09/15/25,Monday,FALSE,1050,MAC,Beauty,346934,148,368,433.67,0.402173913
09/16/25,Tuesday,FALSE,1050,MAC,Beauty,159868,118,389,199.84,0.303341902
09/17/25,Wednesday,FALSE,1050,MAC,Beauty,163291,96,237,204.11,0.405063291
09/18/25,Thursday,FALSE,1050,MAC,Beauty,196381,57,154,245.48,0.37012987
09/19/25,Friday,FALSE,1050,MAC,Beauty,395439,117,396,494.3,0.295454545
09/20/25,Saturday,TRUE,1050,MAC,Beauty,271578,210,730,339.47,0.287671233
09/21/25,Sunday,TRUE,1050,MAC,Beauty,460229,288,775,575.29,0.371612903
09/22/25,Monday,FALSE,1050,MAC,Beauty,323621,58,193,404.53,0.300518135
09/23/25,Tuesday,FALSE,1050,MAC,Beauty,394064,136,402,492.58,0.338308458
09/24/25,Wednesday,FALSE,1050,MAC,Beauty,271763,145,430,339.7,0.337209302
09/25/25,Thursday,FALSE,1050,MAC,Beauty,172276,86,264,215.34,0.325757576
09/26/25,Friday,FALSE,1050,MAC,Beauty,180995,117,320,226.24,0.365625
09/27/25,Saturday,TRUE,1050,MAC,Beauty,249101,154,449,311.38,0.34298441
09/28/25,Sunday,TRUE,1050,MAC,Beauty,654818,115,325,818.52,0.353846154
09/29/25,Monday,FALSE,1050,MAC,Beauty,199363,129,397,249.2,0.324937028
09/30/25,Tuesday,FALSE,1050,MAC,Beauty,290369,134,325,362.96,0.412307692
10/01/25,Wednesday,FALSE,1050,MAC,Beauty,196407,71,229,245.51,0.310043668
10/02/25,Thursday,FALSE,1050,MAC,Beauty,911453,221,700,1139.32,0.315714286
10/03/25,Friday,FALSE,1050,MAC,Beauty,198294,121,398,247.87,0.304020101
10/04/25,Saturday,TRUE,1050,MAC,Beauty,627706,250,770,784.63,0.324675325
10/05/25,Sunday,TRUE,1050,MAC,Beauty,288136,186,475,360.17,0.391578947
10/06/25,Monday,FALSE,1050,MAC,Beauty,329759,122,313,412.2,0.389776358
10/07/25,Tuesday,FALSE,1050,MAC,Beauty,200759,81,250,250.95,0.324
10/08/25,Wednesday,FALSE,1050,MAC,Beauty,166234,51,131,207.79,0.389312977
10/09/25,Thursday,FALSE,1050,MAC,Beauty,347248,127,393,434.06,0.323155216
10/10/25,Friday,FALSE,1050,MAC,Beauty,253305,148,528,316.63,0.28030303
10/11/25,Saturday,TRUE,1050,MAC,Beauty,453826,216,648,567.28,0.333333333
10/12/25,Sunday,TRUE,1050,MAC,Beauty,561776,219,560,702.22,0.391071429
01/06/25,Monday,FALSE,1051,Hamley's,Toys,415717,345,1207,41.57,0.285832643
01/07/25,Tuesday,FALSE,1051,Hamley's,Toys,635651,221,902,63.57,0.245011086
01/08/25,Wednesday,FALSE,1051,Hamley's,Toys,876059,310,1204,87.61,0.257475083
01/09/25,Thursday,FALSE,1051,Hamley's,Toys,875699,359,1275,87.57,0.281568627
01/10/25,Friday,FALSE,1051,Hamley's,Toys,465371,221,1019,46.54,0.216879293
01/11/25,Saturday,TRUE,1051,Hamley's,Toys,1803162,323,1247,180.32,0.259021652
01/12/25,Sunday,TRUE,1051,Hamley's,Toys,2319020,325,1161,231.9,0.279931094
01/13/25,Monday,FALSE,1051,Hamley's,Toys,1025343,364,1197,102.53,0.304093567
01/14/25,Tuesday,FALSE,1051,Hamley's,Toys,1078264,357,1618,107.83,0.220642769
01/15/25,Wednesday,FALSE,1051,Hamley's,Toys,432214,175,567,43.22,0.308641975
01/16/25,Thursday,FALSE,1051,Hamley's,Toys,442341,249,969,44.23,0.256965944
01/17/25,Friday,FALSE,1051,Hamley's,Toys,825788,390,1760,82.58,0.221590909
01/18/25,Saturday,TRUE,1051,Hamley's,Toys,1597297,597,1924,159.73,0.31029106
01/19/25,Sunday,TRUE,1051,Hamley's,Toys,1708988,463,1516,170.9,0.305408971
01/20/25,Monday,FALSE,1051,Hamley's,Toys,454262,305,1434,45.43,0.212691771
01/21/25,Tuesday,FALSE,1051,Hamley's,Toys,952830,341,1500,95.28,0.227333333
01/22/25,Wednesday,FALSE,1051,Hamley's,Toys,630524,360,1647,63.05,0.218579235
01/23/25,Thursday,FALSE,1051,Hamley's,Toys,1105525,304,1013,110.55,0.300098717
01/24/25,Friday,FALSE,1051,Hamley's,Toys,1073310,373,1518,107.33,0.24571805
01/25/25,Saturday,TRUE,1051,Hamley's,Toys,890344,353,1441,89.03,0.244968772
01/26/25,Sunday,TRUE,1051,Hamley's,Toys,1761937,544,2599,176.19,0.209311274
01/27/25,Monday,FALSE,1051,Hamley's,Toys,938751,285,1096,93.88,0.260036496
01/28/25,Tuesday,FALSE,1051,Hamley's,Toys,406146,370,1582,40.61,0.233881163
01/29/25,Wednesday,FALSE,1051,Hamley's,Toys,675037,319,1228,67.5,0.259771987
01/30/25,Thursday,FALSE,1051,Hamley's,Toys,1000921,273,941,100.09,0.290116897
01/31/25,Friday,FALSE,1051,Hamley's,Toys,480626,196,847,48.06,0.231404959
02/01/25,Saturday,TRUE,1051,Hamley's,Toys,1180756,320,1189,118.08,0.269133726
02/02/25,Sunday,TRUE,1051,Hamley's,Toys,1217940,390,1620,121.79,0.240740741
02/03/25,Monday,FALSE,1051,Hamley's,Toys,862733,160,649,86.27,0.246533128
02/04/25,Tuesday,FALSE,1051,Hamley's,Toys,597813,171,645,59.78,0.265116279
02/05/25,Wednesday,FALSE,1051,Hamley's,Toys,1151860,322,1495,115.19,0.215384615
02/06/25,Thursday,FALSE,1051,Hamley's,Toys,610852,185,751,61.09,0.246338216
02/07/25,Friday,FALSE,1051,Hamley's,Toys,540148,173,701,54.01,0.2467903
02/08/25,Saturday,TRUE,1051,Hamley's,Toys,1547021,586,2096,154.7,0.279580153
02/09/25,Sunday,TRUE,1051,Hamley's,Toys,964051,484,2083,96.41,0.232357177
02/10/25,Monday,FALSE,1051,Hamley's,Toys,462259,245,857,46.23,0.28588098
02/11/25,Tuesday,FALSE,1051,Hamley's,Toys,976452,244,1067,97.65,0.228678538
02/12/25,Wednesday,FALSE,1051,Hamley's,Toys,955547,314,1296,95.55,0.242283951
02/13/25,Thursday,FALSE,1051,Hamley's,Toys,774715,208,814,77.47,0.255528256
02/14/25,Friday,FALSE,1051,Hamley's,Toys,556666,172,614,55.67,0.280130293
02/15/25,Saturday,TRUE,1051,Hamley's,Toys,1763131,604,1964,176.31,0.307535642
02/16/25,Sunday,TRUE,1051,Hamley's,Toys,1580076,551,2151,158.01,0.256159926
02/17/25,Monday,FALSE,1051,Hamley's,Toys,1074579,218,747,107.46,0.291834003
02/18/25,Tuesday,FALSE,1051,Hamley's,Toys,864851,159,651,86.49,0.244239631
02/19/25,Wednesday,FALSE,1051,Hamley's,Toys,1142407,309,1396,114.24,0.221346705
02/20/25,Thursday,FALSE,1051,Hamley's,Toys,450323,384,1756,45.03,0.218678815
02/21/25,Friday,FALSE,1051,Hamley's,Toys,963972,321,1102,96.4,0.291288566
02/22/25,Saturday,TRUE,1051,Hamley's,Toys,1371739,252,1140,137.17,0.221052632
02/23/25,Sunday,TRUE,1051,Hamley's,Toys,2271858,284,1189,227.19,0.238856182
02/24/25,Monday,FALSE,1051,Hamley's,Toys,1119318,333,1358,111.93,0.245213549
02/25/25,Tuesday,FALSE,1051,Hamley's,Toys,680514,364,1223,68.05,0.297628782
02/26/25,Wednesday,FALSE,1051,Hamley's,Toys,999038,258,883,99.9,0.29218573
02/27/25,Thursday,FALSE,1051,Hamley's,Toys,705242,249,981,70.52,0.25382263
02/28/25,Friday,FALSE,1051,Hamley's,Toys,1036667,162,620,103.67,0.261290323
03/01/25,Saturday,TRUE,1051,Hamley's,Toys,1569807,540,2338,156.98,0.230966638
03/02/25,Sunday,TRUE,1051,Hamley's,Toys,1513575,536,1914,151.36,0.280041797
03/03/25,Monday,FALSE,1051,Hamley's,Toys,1087807,311,1336,108.78,0.232784431
03/04/25,Tuesday,FALSE,1051,Hamley's,Toys,854530,178,814,85.45,0.218673219
03/05/25,Wednesday,FALSE,1051,Hamley's,Toys,693256,323,1226,69.33,0.263458401
03/06/25,Thursday,FALSE,1051,Hamley's,Toys,442223,241,929,44.22,0.25941873
03/07/25,Friday,FALSE,1051,Hamley's,Toys,1107303,221,931,110.73,0.237379162
03/08/25,Saturday,TRUE,1051,Hamley's,Toys,1806758,294,1213,180.68,0.242374279
03/09/25,Sunday,TRUE,1051,Hamley's,Toys,1504768,284,1258,150.48,0.225755167
03/10/25,Monday,FALSE,1051,Hamley's,Toys,955695,326,1457,95.57,0.223747426
03/11/25,Tuesday,FALSE,1051,Hamley's,Toys,746271,207,903,74.63,0.22923588
03/12/25,Wednesday,FALSE,1051,Hamley's,Toys,1002656,259,1067,100.27,0.242736645
03/13/25,Thursday,FALSE,1051,Hamley's,Toys,424531,167,656,42.45,0.254573171
03/14/25,Friday,FALSE,1051,Hamley's,Toys,2013400,409,1636,201.34,0.25
03/15/25,Saturday,TRUE,1051,Hamley's,Toys,731359,665,2518,73.14,0.264098491
03/16/25,Sunday,TRUE,1051,Hamley's,Toys,869742,438,1967,86.97,0.222674123
03/17/25,Monday,FALSE,1051,Hamley's,Toys,1188348,311,1118,118.83,0.278175313
03/18/25,Tuesday,FALSE,1051,Hamley's,Toys,1032585,333,1372,103.26,0.24271137
03/19/25,Wednesday,FALSE,1051,Hamley's,Toys,1087932,165,625,108.79,0.264
03/20/25,Thursday,FALSE,1051,Hamley's,Toys,965154,319,1031,96.52,0.309408341
03/21/25,Friday,FALSE,1051,Hamley's,Toys,453210,182,678,45.32,0.268436578
03/22/25,Saturday,TRUE,1051,Hamley's,Toys,1195399,741,3461,119.54,0.214099971
03/23/25,Sunday,TRUE,1051,Hamley's,Toys,1085049,259,997,108.5,0.259779338
03/24/25,Monday,FALSE,1051,Hamley's,Toys,939441,235,826,93.94,0.284503632
